greenfield park	5	30
al-hilal sc	3	21
wyandotte	5	30
sydney	5	30
bradenton	5	30
james ward	3	23
phil crosby	3	23
douglas	5	30
jeff white	3	23
jim jackson	3	23
michael scott	3	23
jackie robinson	1	8
monday	5	30
aaron greene	3	23
greenfield	5	30
aurora	5	30
stade guy boniface	3	24
middletown	5	30
plainfield	5	30
steve smith	3	23
anderson	5	30
brian anderson	3	23
fred miller	3	23
norfolk	5	30
lancaster	5	30
columbus	5	30
gladstone	5	30
phil edwards	3	23
fred jackson	3	23
radcliffe	5	30
avondale	5	30
phoenix	1	8
derek williams	3	23
falmouth	5	30
hamilton	5	30
kent	1	8
ben rhodes	3	23
chris wilson	3	23
josh robinson	3	23
jason williams	3	23
john higgins	3	23
david richards	3	23
chelsea	5	30
hungerford	5	30
ayr	5	30
robert smith	3	23
jarkko immonen	3	23
wilf smith	3	23
mark miller	3	23
norwalk	5	30
hawthorn	5	30
grenada	0	1
jerry johnson	3	23
national association of base ball players	3	22
keith williams	3	23
newark	5	30
young peter jackson	3	23
phoenix	1	8
oxford	5	30
red	7	34
cairo	5	30
baltimore orioles	3	21
jordan moore	3	23
la salle	5	30
hudson	5	30
ralph miller	3	23
victoria	5	30
jack evans	3	23
yorkshire	5	30
waterloo	5	30
red	7	34
alameda	5	30
youngstown	5	30
clinton	5	30
brandon williams	3	23
somerville	5	30
centerville	5	30
boston	5	30
billy davis	3	23
tuberculosis	1	8
venice	5	30
william anderson	3	23
russellville	5	30
sharon	5	30
bradford	5	30
netherton	5	30
crystal palace national sports centre	3	24
john martin	3	23
scottsdale	5	30
ryan smith	3	23
jackson	5	30
white rock	5	30
burlington	5	30
rogers	5	30
exeter	5	30
somerset	5	30
darren lewis	3	23
jackson	5	30
john buchanan	3	23
jackson	5	30
adam morrison	3	23
centerville	5	30
ed smith	3	23
australia	2	12
prattville	5	30
steve adams	1	9
josh harris	3	23
jim jackson	3	23
carson	5	30
bryan davis	3	23
lafayette currence	3	23
dunfermline	5	30
hastings	5	30
michael taylor	3	23
john brown	3	23
saint joseph	5	30
douglas	5	30
john thompson	3	23
dan williams	3	23
devin moore	3	23
mount vernon	5	30
highland park	5	30
ogden	5	30
kevin murray	3	23
robert campbell	3	23
art williams	3	23
temne people	4	28
bill faul	3	23
northwestern wildcats men's basketball	3	21
bennington	5	30
nizhny novgorod	5	30
liverpool	5	30
brentwood	5	30
waterford township	5	30
dover	5	30
red	7	34
gotham	5	30
spring valley	5	30
australia	2	12
sailor	4	27
goshen	5	30
dave smith	3	23
daniel johnson	3	23
beverly	5	30
bobby bell	3	23
atlanta	7	34
terry smith	3	23
luis ortiz	3	23
oak park	5	30
australia	2	12
georgetown	5	30
buffalo rangers	3	21
vancouver grizzlies	3	21
matt williams	3	23
mesa	5	30
soldier	0	1
chicago bears	3	21
ben lloyd	2	14
bermuda	1	8
paul barnes	3	23
keith williams	3	23
inglewood	5	30
kingston frontenacs	3	21
woodland hills	5	30
willie smith	3	23
william thomas	3	23
jonathan williams	3	23
greenfield	5	30
kent	1	8
mckeesport	5	30
albert evans	3	23
atlantic ocean	0	1
david porter	3	23
bruce caldwell	3	23
windsor	5	30
saint joseph	5	30
roanoke	5	30
brooklyn	5	30
brian williams	3	23
lacrosse player	4	27
barreiro portugal	5	30
kent	1	8
southampton	5	30
tony franklin	3	23
chanute	5	30
darrell williams	3	23
chris holt	3	23
washington nationals	3	21
petar kolev	3	23
kent	1	8
plainfield	5	30
matt williams	3	23
charlie brown	3	23
rogers	5	30
middletown	5	30
union	5	30
dover	5	30
windsor	5	30
scott brown	3	23
waterloo	5	30
haltwhistle	5	30
norwich	5	30
brentwood	5	30
union	5	30
david wilson	3	23
des smith	3	23
orwell	5	30
clearfield	5	30
brian williams	3	23
york	5	30
sydney	5	30
hastings	5	30
brighton	5	30
fayetteville	5	30
ireland	5	29
lower hutt	5	30
lakeville	5	30
prattville	5	30
saint joseph	5	30
bryan williams	3	23
fort lauderdale strikers	3	21
highland park	5	30
billy hunter	3	23
madison	5	30
homer	5	30
red	7	34
chris brown	3	23
australia	2	12
baltimore	5	30
busan	5	30
northfield	5	30
providence	5	30
pittsburgh pirates	3	21
doug adams	3	23
jim brown	3	23
bishop	5	30
decatur	5	30
rod smith	3	23
australia	2	12
ludlow	5	30
kingston	5	30
lee johnson	3	23
paul mcgregor	3	23
frank williams	3	23
mark bradley	3	23
mount vernon	5	30
cambridge	5	30
avondale	5	30
ben smith	3	23
moscow	7	35
george young	3	23
wildwood	5	30
bobby jones	3	23
steve green	3	23
navan	5	30
huntington park	5	30
reading	5	30
brandon james	3	23
sedalia	5	30
australia	2	17
bolton	5	30
craig smith	3	23
cardiff	5	30
don smith	3	23
torrance	5	30
phil clark	3	23
joe williams	3	23
wordsley	5	30
paul smith	3	23
ray mears	3	23
joe greene	3	23
queen's club	3	24
plainfield	5	30
sharon	5	30
lakeland	5	30
hastings	5	30
york	5	30
troy	5	30
wildwood	5	30
bellevue	5	30
brooklyn tigers	3	21
chris todd	3	23
beira-mar	3	21
anthony davis	3	23
jack marriott	3	23
ogden	5	30
jimmy wilson	3	23
white	7	34
carrollton	5	30
brad nelson	3	23
mitchell	5	30
white	7	34
charlie butler	3	23
kyle jones	3	23
zhang yu	3	23
greenfield	5	30
highland park	5	30
lynchburg	5	30
steve connelly	3	23
michael scott	3	23
paul jorgensen	3	23
brighton	5	30
highland park	5	30
vernon	5	30
doug smith	3	23
american league	3	22
paul davis	3	23
chelsea	5	30
milwaukee brewers	3	21
forfar	5	30
mesic	5	30
paul smith	3	23
john sullivan	3	23
rower	4	27
andrew thompson	3	23
monroe	5	30
ian hamilton	3	23
bobby brown	3	23
jon schmidt	3	23
richmond	5	30
ryan griffin	3	23
chris smith	3	23
kent	1	8
john mccormack	3	23
port huron flags	3	21
rock hill	5	30
st. louis browns	3	21
chris baker	3	23
korean war	0	1
bill miller	3	23
kankakee	5	30
john brown	3	23
roswell	5	30
eric williams	3	23
ken richardson	3	23
portsmouth	5	30
dover	5	30
uniontown	5	30
detroit falcons	3	21
steve ladew	3	23
henry jones	3	23
new york titans	3	21
russia	5	30
ed smith	3	23
australia	2	12
don williams	3	23
ashington	5	30
mick hill	3	23
brad mills	3	23
kyle jones	3	23
josh bell	3	23
justin turner	3	23
kent	1	8
halifax regional municipality	5	30
brentwood	5	30
quarterback	7	37
kingston	5	30
hull	5	30
joe williams	3	23
sam narron	3	23
buffalo bills	3	21
john buckley	3	23
oak park	5	30
jeff jones	3	23
walton	5	30
mike jones	3	23
palestine	5	30
peoria	5	30
augusta	5	30
windsor	5	30
art stolkey	3	23
paul donnelly	3	23
georgetown	5	30
brian o'neil	3	23
gladstone	5	30
lancaster	5	30
detroit wheels	3	21
waterloo	5	30
chris baker	3	23
mount vernon	5	30
david johnson	3	23
bedlington	5	30
homestead	5	30
wareham	5	30
derek holland	3	23
sacramento surge	3	21
willie young	3	23
peter o'sullivan	3	23
dave buchanan	3	23
dresden	5	30
australia	2	13
glen johnson	3	23
mount airy	5	30
china	5	30
syracuse stars	3	21
palestine	5	30
india	5	30
highland park	5	30
union	5	30
john o'neill	3	23
scottish people	4	28
somerset	5	30
jim craig	3	23
camden	5	30
ellon	5	30
shad williams	3	23
gordon smith	3	23
ron davis	3	23
union	5	30
michael bennett	3	23
david lee	3	23
bennington	5	30
bartlett	5	30
kent	1	8
austin	5	30
tom smith	3	23
lisbon	5	30
sanger	5	30
centerville	5	30
huntsville	5	30
michael bradley	3	23
cairo	5	30
northville	5	30
hollywood	0	1
union	5	30
decatur	5	30
brian williams	3	23
spring valley	5	30
northville	5	30
highland park	5	30
scott davis	3	23
bob johnson	3	23
gordon smith	3	23
moscow	7	39
john kennedy	3	23
david williams	3	23
edinburgh	5	30
phoenix	1	8
sam cox	3	23
harry williams	3	23
jackson	5	30
salem	1	8
middletown	5	30
bobby smith	3	23
mark johnson	1	9
mike cook	3	23
mike smith	3	23
irvine	5	30
hamilton	5	30
mike farrell	3	23
eddie murray	3	23
salford greater manchester	5	30
lachine	5	30
john harris	3	23
lakeland	5	30
wildwood	5	30
john grace	3	23
australia	2	12
nigel smith	3	23
glyn jones	3	23
orleans	5	30
fc levadia tallinn	3	21
john simmons	3	23
cleveland	5	30
georgetown	5	30
steve johnson	3	23
david thompson	3	23
stan thomas	3	23
luke dean	3	23
washington	5	30
ogden	5	30
jimmy sanders	3	23
jacksonville	5	30
australia	2	12
glen johnson	3	23
providence	5	30
joe murray	3	23
salisbury	5	30
jim morris	3	23
madison	5	30
mark burke	3	23
dover	5	30
portland	5	30
smyrna	5	30
monticello	5	30
bolton	5	30
sunrise	5	30
tyrell biggs	3	23
john harris	3	23
buffalo bills	3	21
david carter	3	23
earl clark	3	23
chris brown	3	23
homer	5	30
james thornton	3	23
cleveland naps	3	21
mike smith	3	23
bob davie	3	23
chris collins	3	23
indianapolis	5	30
bill jennings	3	23
john smith	3	23
liverpool	5	30
tom brown	3	23
samuel kyere	3	23
john smith	3	23
douglas	5	30
australia	2	12
windsor	5	30
universal fc	3	21
bill edwards	3	23
brian williams	3	23
wang chao	3	23
boston	5	30
snooker player	4	27
john brown	3	23
michael hunter	3	23
joe wood	3	23
oxford	5	30
aurora	5	30
tony martin	3	23
chicago blaze	3	21
cambridge	5	30
rochdale	5	30
fulford	5	30
sharon	5	30
dave smith	3	23
chris hill	3	23
allen	5	30
joe mullen	3	23
salem	1	8
sherman obando	3	23
seacoast united phantoms	3	21
bob davis	3	23
bernie williams	3	23
adam smith	3	23
gatesville	5	30
mike cook	3	23
winfield	5	30
berkeley	5	30
ruston	5	30
kingston	5	30
washington	5	30
greg gary	3	23
concord	5	30
peter wright	3	23
cleveland browns	3	21
australia	2	12
bedford	5	30
edinburgh	5	30
matthew wells	3	23
brandon smith	3	23
hastings	5	30
brighton	5	30
alex jackson	3	23
john mcguinness	3	23
glasgow	5	30
cambridge	5	30
mark devlin	3	23
blake bell	3	23
bobby jones	3	23
australia	2	17
cleveland	5	30
mike smith	3	23
john gibson	3	23
bobby smith	3	23
washington	5	30
portland	5	30
bedford	5	30
wildwood	5	30
yonkers	5	30
russia	5	30
john dillon	3	23
phil edwards	3	23
brian glynn	3	23
john o'donnell	3	23
alexander egger	3	23
inglewood	5	30
brooklyn	5	30
seymour	5	30
kent	1	8
bill edwards	3	23
john gibson	3	23
aaron brown	1	11
gary jones	3	23
spring valley	5	30
buffalo bisons	3	21
willie miller	3	23
spring valley	5	30
georgetown	5	30
cleveland	5	30
washington	5	30
wildwood	5	30
bolton	5	30
john lewis	3	23
darryl roberts	3	23
mike jones	3	23
homestead	5	30
washington senators	3	21
robert shaw	3	23
john smith	3	23
pablo martinez	3	23
worcester	5	30
long beach	5	30
princeton	5	30
douglas	5	30
dan jennings	3	23
rugby	5	30
jamie smith	3	23
arena football	0	1
highland park	5	30
tom lynch	3	23
red	7	34
northville	5	30
mike miller	3	23
australia	2	13
wallasey	5	30
centerville	5	30
brian winters	3	23
wyandotte	5	30
brentwood	5	30
willie williams	3	23
hal griggs	3	23
thomson	5	30
maurice taylor	3	23
walton	5	30
denmark	5	30
washington senators	3	21
curtis brown	3	23
lancaster	5	30
victoria	5	30
tom smith	3	23
union	5	30
willie taylor	3	23
australia	2	12
boston	5	30
windsor royals	3	21
monroe	5	30
avondale	5	30
glasgow	5	30
sacramento knights	3	21
bath	5	30
centerville	5	30
montreal royals	3	21
lawrenceville	5	30
mike morgan	3	23
richmond	5	30
allen	5	30
gladstone	5	30
brownwood	5	30
dover	5	30
aurora	5	30
cook	4	27
mark kelly	3	23
clinton	5	30
rockford	5	30
kelowna	5	30
brad butler	3	23
russellville	5	30
goshen	5	30
bellevue	5	30
dublin	5	30
centerville	5	30
sean higgins	3	23
oxford	5	30
anderson	5	30
rock hill	5	30
kent	1	8
kevin barry	3	23
mark johnson	1	8
highland park	5	30
scott patterson	3	23
jacksonville	5	30
john moody	3	23
jack ryan	3	23
ce europa	3	21
stuart gray	3	23
harry watson	3	23
fayetteville	5	30
milwaukee	5	30
s.l. benfica	3	21
harry smith	3	23
bridgeport	5	30
cleveland	5	30
brandon smith	3	23
blaine	5	30
white	7	35
jan hoffmann	3	23
davon jones	3	23
longview	5	30
mike edwards	3	23
bandari f.c.	3	21
washington	5	30
disc jockey	4	27
louisville	5	30
s.l. benfica	3	21
john brown	3	23
david williams	3	23
black	7	34
spartan stadium	3	24
philadelphia athletics	3	21
providence	5	30
st. augustine	7	36
sharon	5	30
berkeley	5	30
ontario	5	30
mark johnson	1	9
salem	1	8
el paso	5	30
warkton	5	30
police fc	3	21
william smith	3	23
john smith	3	23
kansas city blues	3	21
roanoke valley rebels	3	21
huntsville	5	30
essex leopards	3	21
portland	5	30
dale williams	3	23
canton	5	30
kingston	5	30
john gibson	3	23
red	7	34
carolina mudcats	3	21
white rock	5	30
smithland	5	30
australia	2	14
bobby howe	3	23
kingsbridge	5	30
wyandotte	5	30
abdoulaye keita	3	23
mike jones	3	23
brian harvey	3	23
vancouver	5	30
homer	5	30
bill bradley	3	23
victoria	5	30
bill smith	3	23
john miller	3	23
philadelphia fury	3	21
willie green	3	23
lancaster	5	30
rochester	5	30
crockett	5	30
scott davis	3	23
anthony davis	3	23
woodland hills	5	30
jim walsh	3	23
buffalo bisons	3	21
leonardo morales	3	23
santo domingo	5	30
boston reds	3	21
david green	3	23
salisbury	5	30
lancaster	5	30
john moore	3	23
walter price	3	23
sharon	5	30
manchester	5	30
glasgow tigers	3	21
selma	5	30
australia	2	13
douglas	5	30
denzel washington	2	17
naples	5	30
goshen	5	30
australia	2	12
joe paterson	3	23
bobby brooks	3	23
wilmington	5	30
st. louis ambush	3	21
coleman	5	30
orange	5	30
cycling	7	34
huntly	5	30
hamilton	5	30
frank williams	3	23
hartford	5	30
aaron brown	3	23
oxford	5	30
kent	1	8
salem	1	8
moscow	7	34
hungerford	5	30
john simpson	3	23
ross smith	3	23
brampton	5	30
paul johnson	3	23
dover	5	30
alex green	3	23
ron morris	3	23
red	7	34
morpeth	5	30
union	5	30
jackson	5	30
akron	5	30
aurora	5	30
greenfield	5	30
harry williams	3	23
john morrissey	1	9
vladimir korsunov	3	23
australia	2	12
lawrenceville	5	30
cooper	5	30
barnsley	5	30
hartford	5	30
steve adams	1	8
chicago	7	34
fred moore	3	23
coventry	5	30
anil kumar	3	23
waterloo	5	30
spring valley	5	30
irwin	5	30
stephen foster	3	23
blue	0	1
pat haggerty	3	23
michael barnes	3	23
allen	5	30
matt ryan	3	23
brandon fields	3	23
dresden	5	30
al smith	3	23
john mcdonald	3	23
ryan anderson	3	23
russell allen	3	23
austin	5	30
savannah	5	30
jim o'brien	3	23
south benfleet	5	30
wales	5	30
warren	5	30
brooklyn dodgers	3	21
bill miller	3	23
portland	5	30
aurora	5	30
aaron jones	3	23
rodrigo salinas	3	23
australia	2	12
triathlete	0	1
steve moore	3	23
port huron	5	30
steve collins	3	23
stirling	5	30
centerville	5	30
lowell	5	30
belfast	7	34
brian vogler	3	23
australia	2	17
huntsville	5	30
cairo	5	30
san francisco seals	3	21
sylvester	5	30
winfield	5	30
chris edwards	3	23
miller park	5	30
mamadou bagayoko	3	23
david johnson	3	23
david wilson	3	23
paul burke	3	23
mike boland	3	23
brooklyn	5	30
binghamton triplets	3	21
georgetown	5	30
jimmy carter	3	23
georgetown	5	30
perth	5	30
jim hall	3	23
avondale	5	30
longview	5	30
roswell	5	30
cambridge	5	30
tony lowery	3	23
steve adams	3	23
australia	2	13
australia	2	12
lee wheat	3	23
netherton	5	30
seymour	5	30
phil mudrock	3	23
jim price	3	23
ryan smith	3	23
jackie brown	3	23
kingston	5	30
brooklyn	5	30
mark johnson	1	8
frostburg	5	30
windsor	5	30
farmingdale	5	30
chris summers	3	23
mark robinson	3	23
john galvin	3	23
burlington	5	30
bow	5	30
australia	2	17
memphis	5	30
chicago	7	34
jason williams	3	23
john anderson	3	23
george smith	3	23
sunderland	5	30
don williams	3	23
walton	5	30
red	7	34
josh harris	3	23
glasgow tigers	3	21
palestine	5	30
gordon brown	3	23
columbia	5	30
homestead	5	30
australia	2	12
hamilton	5	30
dublin	5	30
manager	4	27
annapolis	5	30
white	7	34
white rock	5	30
dennis bailey	3	23
arlington	5	30
somerset	5	30
union	5	30
tennessee state tigers basketball	3	21
anthony johnson	3	23
manerbio	5	30
kingswood	5	30
donald smith	3	23
avondale	5	30
black	7	34
russellville	5	30
lakeland	5	30
red	7	34
paul thompson	3	23
paul thompson	3	23
josh boone	3	23
brooklyn dodgers	3	21
li fang	3	23
georgetown	5	30
john green	3	23
salisbury	5	30
orlando city sc	3	21
woodland hills	5	30
houston	1	9
thomas smith	3	23
smyrna	5	30
mitch hall	3	23
berkeley	5	30
australia	2	12
allen	5	30
cricketer	4	27
centerville	5	30
denzel washington	2	15
eddie murray	3	23
germany	5	30
james williams	3	23
tacoma stars	3	21
burlington	5	30
spring valley	5	30
victoria	5	30
seward	5	30
london borough of enfield	7	36
edmonton	5	30
australia	2	17
mount vernon	5	30
richard wright	3	23
orleans	5	30
jim o'brien	3	23
norfolk	5	30
ray williams	3	23
john moore	3	23
john smith	3	23
mike reilly	3	23
evanston	5	30
ryan hargrave	3	23
andy brown	3	23
chris riley	3	23
detroit	1	8
philadelphia	0	1
mike jones	3	23
ken jones	3	23
providence	5	30
union	5	30
australia	2	12
detroit	1	8
george young	3	23
richmond	5	30
cairo	5	30
nick williams	3	23
jeff white	3	23
darius morris	3	23
derek temple	3	23
galatasaray s.k.	3	21
evansville icemen	3	21
kiero small	3	23
kansas city blues	3	21
chris smith	3	23
travis fulton	3	23
mike martin	3	23
artesia	5	30
troy	5	30
lowville	5	30
berlin	5	30
huntsville	5	30
australia	2	12
scottsdale	5	30
john sullivan	3	23
rogers	5	30
bill brown	3	23
providence	5	30
john brown	3	23
ireland	5	30
mitchell	5	30
david banks	3	23
uniontown	5	30
ryan smith	3	23
noel reid	3	23
vernon	5	30
james williams	3	23
keith lee	3	23
charlie parker	3	23
red	7	34
madison	5	30
paul davis	3	23
tony buck	3	23
mark brown	3	23
hastings	5	30
dexter	5	30
syracuse	5	30
john johnson	3	23
international league	7	36
paul davis	3	23
rugby player	4	27
jordan brown	3	23
monticello	5	30
steve elliott	3	23
jesse baker	3	23
brooklyn	5	30
david johnson	3	23
manchester	5	30
george anderson	3	23
ian cooper	3	23
roberto dias	3	23
philadelphia quakers	3	21
frank jordan	3	23
berlin	5	30
memphis	5	30
york	5	30
baltimore	5	30
eric williams	3	23
mark carrier	3	23
berlin	5	30
augusta	5	30
poole	5	30
pasadena	5	30
oxford	5	30
chelsea	5	30
red	7	34
chris hall	3	23
lancaster red roses	3	21
montpellier hsc	3	21
brentwood	5	30
don williams	3	23
jackson	5	30
dan robinson	3	23
daniel reyes	3	23
minster swale	5	30
archie taylor	3	23
washington statesman	3	21
highland park	5	30
providence	5	30
george miller	3	23
bob williams	3	23
torredonjimeno	5	30
robert campbell	3	23
somerset	5	30
ottawa senators	3	21
george robinson	3	23
michael ramirez	3	23
buckie	5	30
oxford	5	30
john fitzpatrick	3	23
australia	2	12
brooklyn	5	30
sylvester	5	30
austin	5	30
decatur	5	30
australia	2	13
long island rough riders	3	21
highland park	5	30
george banks	3	23
coleman	5	30
joe cannon	3	23
allen	5	30
naples	5	30
rayo vallecano	3	21
s.l. benfica	3	21
uniondale	5	30
peter wright	3	23
elgin	1	8
portland	5	30
christopher williams	3	23
tony brown	3	23
monroe	5	30
clinton	5	30
chris smith	3	23
michele rinaldi	3	23
plainfield	5	30
michael bradley	3	23
catholicism	0	1
joe cannon	3	23
kent	1	8
chris smith	3	23
swimmer	0	1
louisville	5	30
grant johnson	3	23
jonny walker	3	23
anthony marshall	3	23
jordan hamilton	3	23
lowell	5	30
robert smith	3	23
dublin	5	30
tyrone williams	3	23
don hamilton	3	23
coventry	5	30
bridgeport	5	30
somerset	5	30
brentwood	5	30
homer	5	30
bedford	5	30
adam smith	3	23
highland park	5	30
mike jones	3	23
white	7	34
gary alexander	3	23
steve adams	1	8
teacher	0	1
middletown	5	30
steve green	3	23
mount vernon	5	30
harry smith	3	23
james hughes	3	23
concord	5	30
