1885	john sullivan	3	4
2144	bill brown	3	1
529	john brown	3	1
1283	david banks	3	1
721	ryan smith	3	1
2500	noel reid	3	1
940	james williams	3	1
2004	keith lee	3	1
1936	charlie parker	3	1
1217	paul davis	3	1
2197	tony buck	3	1
645	mark brown	3	1
1826	john johnson	3	1
1217	paul davis	3	1
1143	jordan brown	3	1
787	steve elliott	3	1
1061	jesse baker	3	1
288	david johnson	3	1
598	george anderson	3	1
1685	ian cooper	3	1
1764	roberto dias	3	1
1100	philadelphia quakers	3	0
1010	frank jordan	3	1
876	eric williams	3	1
1854	mark carrier	3	1
1745	chris hall	3	1
2367	lancaster red roses	3	0
2550	montpellier hsc	3	8
1956	don williams	3	1
588	dan robinson	3	1
2400	daniel reyes	3	1
2402	archie taylor	3	1
2558	washington statesman	3	0
2012	george miller	3	1
1746	bob williams	3	1
531	robert campbell	3	1
1336	ottawa senators	3	0
1393	george robinson	3	1
1816	michael ramirez	3	1
274	john fitzpatrick	3	1
1086	long island rough riders	3	0
2137	george banks	3	1
679	joe cannon	3	1
1868	rayo vallecano	3	0
1009	s.l. benfica	3	0
766	peter wright	3	1
255	christopher williams	3	1
1018	tony brown	3	1
540	chris smith	3	1
1562	michele rinaldi	3	1
120	michael bradley	3	1
679	joe cannon	3	1
540	chris smith	3	1
1775	grant johnson	3	1
936	jonny walker	3	1
58	anthony marshall	3	1
1074	jordan hamilton	3	1
1058	robert smith	3	1
1689	tyrone williams	3	1
128	don hamilton	3	1
845	adam smith	3	1
356	mike jones	3	1
2556	gary alexander	3	1
1716	steve green	3	1
1078	harry smith	3	1
1157	james hughes	3	1
